BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
6 - RIO PARANÁ;;MT;ROSÁRIO OESTE;ANA;CPRM;CPRM-GO;19;Pluviométrica;1455008;FAZENDA RAIZAMA (COIMBRA);-14.8439;-55.855;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/1980;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1455008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1455008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1455008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1455008;-55.85499999999996;-14.843899999999962
6 - RIO PARANÁ;;MT;SALTO DO CÉU;ANA;CPRM;CPRM-GO;19;Pluviométrica;1557005;SÃO JOSÉ DO SEPOTUBA;-15.0925;-57.6803;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;29/2/1976;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1557005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1557005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1557005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1557005;-57.68029999999993;-15.092499999999973
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;INMET;INMET;;;Pluviométrica;1556008;PADRE RICARDO REMETTER;-15.7833;-56.0667;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/12/1985;31/12/1985;31/12/1985;31/12/1985;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556008;-56.06669999999997;-15.78329999999994
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;INMET;INMET;;;Pluviométrica;1555009;SÃO VICENTE;-15.8167;-55.4167;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;;;;;;31/10/1985;31/10/1985;31/10/1985;31/10/1985;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555009;-55.416699999999935;-15.816699999999969
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;ANA;CPRM;CPRM-GO;18;Pluviométrica;1655001;ACIMA DO CÓRREGO GRANDE;-16.6081;-55.2064;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1969;;;;31/3/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655001;-55.206399999999974;-16.60809999999998
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;ANA;CPRM;;19;Pluviométrica;1556020;SANTO ANTÔNIO DO LEVERGER;-15.8697;-56.0761;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;;Não;Não;Não;;;;;;;;;;31/7/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556020;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556020;-56.07609999999994;-15.869699999999966
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;ENEBRAS;ENEBRAS;;;Pluviométrica;1655005;FAZENDA POENTE;-16.4569;-55.3197;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2007;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655005;-55.319699999999955;-16.456899999999962
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;CONSÓRCIO JONAS;CONSÓRCIO JONAS;;1;Pluviométrica;1655008;PCH SENADOR JONAS PINHEIRO JUSANTE;-16.1111;-55.3758;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/6/2015;;;;30/6/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655008;-55.37579999999997;-16.111099999999965
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;CEMADEN;CEMADEN;;;Pluviométrica;1556019;SANTO ANTONIO DO LEVERGER_Sec. Mun. de Saneamento;-15.8641;-56.0746;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556019;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556019;-56.074599999999975;-15.86409999999995
6 - RIO PARANÁ;;MT;SANTO ANTÔNIO DO LEVERGER;SÃO TADEU;SÃO TADEU;;1;Pluviométrica;1555018;PCH SÃO TADEU I JUSANTE;-15.7536;-55.5483;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/4/2015;;;;30/4/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555018;-55.54829999999998;-15.753599999999949
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;ANA;CPRM;CPRM-GO;21;Pluviométrica;1457004;PRÓXIMO ILHOCA;-14.5847;-57.925;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1999;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457004;-57.924999999999955;-14.584699999999941
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;ANA;CPRM;CPRM-GO;19;Pluviométrica;1457000;TAPIRAPUÃ;-14.8506;-57.7678;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/6/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457000;-57.767799999999966;-14.850599999999929
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;SEMA-MT;HYDROCONSULT;;;Pluviométrica;1457005;FAZENDA SANTA AMÁLIA;-14.61;-57.7281;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/2011;;;;31/7/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457005;-57.72809999999998;-14.609999999999957
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;VARZEA DO JUBA;VARZEA DO JUBA;;;Pluviométrica;1457007;PCH GRAÇA BRENNAND JUSANTE;-14.9756;-57.7461;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2014;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457007;-57.746099999999956;-14.975599999999929
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;PAMPEANA;PAMPEANA;;1;Pluviométrica;1457008;PCH PAMPEANA JUSANTE;-14.8261;-57.9031;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/4/2015;;;;30/4/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457008;-57.90309999999994;-14.82609999999994
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;ITAMARATI;ITAMARATI;;;Pluviométrica;1458006;UHE JUBA II JUSANTE;-14.7606;-58.0242;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/3/2012;;;;31/3/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1458006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1458006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1458006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1458006;-58.02419999999995;-14.760599999999954
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;ITAMARATI;ITAMARATI;;;Pluviométrica;1458005;UHE JUBA I MONTANTE;-14.7106;-58.1025;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/3/2012;;;;31/3/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1458005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1458005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1458005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1458005;-58.102499999999964;-14.710599999999943
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;RIO DO SAPO;RIO DO SAPO;;1;Pluviométrica;1457011;PCH RIO DO SAPO BARRAMENTO;-14.6108;-57.7439;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/8/2015;;;;31/8/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457011;-57.74389999999994;-14.610799999999927
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;RIO DO SAPO;RIO DO SAPO;;1;Pluviométrica;1457009;PCH RIO DO SAPO MONTANTE 1;-14.5928;-57.7731;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/8/2015;;;;31/8/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457009;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457009;-57.77309999999994;-14.592799999999954
6 - RIO PARANÁ;;MT;TANGARÁ DA SERRA;RECANTO;RECANTO;;1;Pluviométrica;1457012;PCH RECANTO BARRAMENTO;-14.4194;-57.8183;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/6/2019;;;;30/6/2019;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457012;-57.818299999999965;-14.41939999999994
6 - RIO PARANÁ;;MT;VÁRZEA GRANDE;ANA;CPRM;CPRM-GO;18;Pluviométrica;1556007;SANTA EDWIGES;-15.6986;-55.1356;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/1/1975;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556007;-55.135599999999954;-15.698599999999942
6 - RIO PARANÁ;;MT;VÁRZEA GRANDE;ANA;CPRM;CPRM-GO;19;Pluviométrica;1556006;SECO (FAZENDA SECO);-15.6353;-56.6117;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/11/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556006;-56.611699999999985;-15.635299999999972
6 - RIO PARANÁ;;MT;VILA BELA DA SANTÍSSIMA TRINDADE;ANA;CPRM;CPRM-GO;20;Pluviométrica;1659001;DESTACAMENTO DA FORTUNA;-16.2708;-59.4919;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/1999;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1659001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1659001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1659001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1659001;-59.49189999999999;-16.27079999999995
6 - RIO PARANÁ;;MT;ACORIZAL;FURNAS;FURNAS;;1;Pluviométrica;1556005;ACORIZAL;-15.2067;-56.3656;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/5/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556005;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556005;-56.36559999999997;-15.206699999999955
6 - RIO PARANÁ;;MT;ALTO PARAGUAI;SEMA-MT;HYDROCONSULT;;;Pluviométrica;1456012;SÍTIO JAPUIRA;-14.8142;-56.8381;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2011;;;;30/9/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456012;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456012;-56.83809999999994;-14.814199999999971
6 - RIO PARANÁ;;MT;ALTO PARAGUAI;PRIMAVERA;PRIMAVERA;;;Pluviométrica;1456016;PCH ALTO PARAGUAI JUSANTE;-14.4772;-56.3922;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2013;;;;30/11/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456016;-56.392199999999946;-14.477199999999982
6 - RIO PARANÁ;;MT;ALTO TAQUARI;LAJARI;LAJARI;;1;Pluviométrica;1753008;PCH LAJARI MONTANTE;-17.9319;-53.3753;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/8/2017;;;;31/8/2017;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1753008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1753008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1753008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1753008;-53.37529999999998;-17.931899999999928
6 - RIO PARANÁ;;MT;ARAPUTANGA;ALTO JAURU;ALTO JAURU;;1;Pluviométrica;1558017;PCH ANTÔNIO BRENNAND JUSANTE;-15.0528;-58.7508;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/11/2012;;;;30/11/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1558017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1558017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1558017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1558017;-58.75079999999997;-15.052799999999934
6 - RIO PARANÁ;;MT;ARAPUTANGA;ALTO JAURU;ALTO JAURU;;1;Pluviométrica;1558016;PCH ANTÔNIO BRENNAND MONTANTE 1;-15.0369;-58.7358;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/3/2012;;;;31/3/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1558016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1558016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1558016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1558016;-58.73579999999998;-15.036899999999946
6 - RIO PARANÁ;;MT;ARAPUTANGA;ALTO JAURU;ALTO JAURU;;1;Pluviométrica;1558015;PCH ANTÔNIO BRENNAND MONTANTE 2;-15.0231;-58.7217;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/3/2012;;;;31/3/2012;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1558015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1558015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1558015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1558015;-58.72169999999994;-15.023099999999943
6 - RIO PARANÁ;;MT;ARENÁPOLIS;ANA;CPRM;CPRM-GO;22;Pluviométrica;1456001;ARENÁPOLIS (CANAÃ);-14.4694;-56.85;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456001;-56.849999999999966;-14.46939999999995
6 - RIO PARANÁ;;MT;ARENÁPOLIS;CEMADEN;CEMADEN;;;Pluviométrica;1456018;ARENÁPOLIS_Secretaria Mun. de Assitencia Social;-14.4644;-56.8414;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1456018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1456018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1456018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1456018;-56.841399999999965;-14.464399999999955
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1756001;SÃO JOSÉ DO PIQUIRI;-17.2914;-56.3847;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/2/1969;;;;30/4/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1756001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1756001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1756001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1756001;-56.38469999999995;-17.291399999999953
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1756000;ILHA CAMARGO;-17.0572;-56.5856;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/1/1968;;;;31/12/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1756000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1756000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1756000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1756000;-56.58559999999994;-17.057199999999966
